account_number,sub_account_number,account_description,account_type,category_name,category_abbreviation
150,,LONG TERM ASSETS,H,TAX CHART,TAX
151,,LONG TERM CONTRACTS & NTS REC,A,TAX CHART,TAX
151,1,CAM AMMORTIZED RECEIVABLES,A,TAX CHART,TAX
153,,INTERNAL INVESTMENTS,A,TAX CHART,TAX
154,,OTHER LONG TERM INVESTMENTS,A,TAX CHART,TAX
154,1,INVESTMENT IN WESTWOOD,A,TAX CHART,TAX
154,2,INVESTMENT IN KEARNS,A,TAX CHART,TAX
155,,LONG TERM LOANS,A,TAX CHART,TAX
155,1,PERSON CONTRA ACCT TO LONG TER,A,TAX CHART,TAX
156,,OTHER LONG TERM NOTES RECEIVAB,A,TAX CHART,TAX
157,,VEHICLES,A,TAX CHART,TAX
157,100,VEHICLES-JET SKI TRAILER,A,TAX CHART,TAX
157,200,VEHICLES HAY & FEED,A,TAX CHART,TAX
157,400,VEHICLES TRAILERS,A,TAX CHART,TAX
157,450,VEHICLES,A,TAX CHART,TAX
157,500,VEHICLES ENCLOSED TRAILERS,A,TAX CHART,TAX
157,900,VEHICLES TRAILERS,A,TAX CHART,TAX
158,,ACCUM DEPRECIATION VEHICLES,A,TAX CHART,TAX
158,100,ACCUM DEPR-JET SKI TRAILER,A,TAX CHART,TAX
159,,PARTS,A,TAX CHART,TAX
160,,ACCUM DEP PARTS,A,TAX CHART,TAX
160,600,EQUIP GROUND WORKING,A,TAX CHART,TAX
161,,EQUIPMENT,A,TAX CHART,TAX
161,10,DUMPSTERS,A,TAX CHART,TAX
161,20,AUTOMATED CANS,A,TAX CHART,TAX
161,50,EQUIPMENT FEED TRUCK 1,A,TAX CHART,TAX
161,10,EQUIPMENT,A,TAX CHART,TAX
161,100,EQUIPMENT,A,TAX CHART,TAX
161,120,JET SKI 1996 SET #1,A,TAX CHART,TAX
161,130,JET SKI 1996 SET #1,A,TAX CHART,TAX
161,170,EQUIPMENT IMPROVEMENTS,A,TAX CHART,TAX
161,190,EQUIP PROPERTY UPKEEP,A,TAX CHART,TAX
161,200,EQUIPMENT,A,TAX CHART,TAX
161,220,EQUIP HAY FEEDING,A,TAX CHART,TAX
161,300,EQUIPMENT,A,TAX CHART,TAX
161,400,EQUIPMENT,A,TAX CHART,TAX
161,500,EQUIPMENT,A,TAX CHART,TAX
161,535,EQUIP VEHICLES,A,TAX CHART,TAX
161,550,EQUIPMENT MACHINERY SUPPLIES,A,TAX CHART,TAX
161,697,EQUIP FERTILIZER,A,TAX CHART,TAX
161,700,EQUIPMENT,A,TAX CHART,TAX
161,750,EQUIP SPRINKLING SYSTEM,A,TAX CHART,TAX
161,800,EQUIP LIVESTOCK,A,TAX CHART,TAX
161,810,EQUIPMENT MTN WATER SYSTEM,A,TAX CHART,TAX
161,850,EQUIPMENT POWER SYSTEM,A,TAX CHART,TAX
161,900,EQUIPMENT COWX,A,TAX CHART,TAX
161,950,EQUIP HORSE,A,TAX CHART,TAX
161,10,EQUIPMENT UPPER PARCEL,A,TAX CHART,TAX
161,100,CATTLE EQUIPMENT,A,TAX CHART,TAX
161,120,EQUIPMENT,A,TAX CHART,TAX
161,130,EQUIPMENT,A,TAX CHART,TAX
161,140,"OTHER EQUIP-MICROWAVES, CHNGR",A,TAX CHART,TAX
161,20,EQUIPMENT LOWER PARCEL,A,TAX CHART,TAX
161,200,FARM EQUIPMENT,A,TAX CHART,TAX
161,300,EQUIPMENT,A,TAX CHART,TAX
161,40,EQUIPMENT,A,TAX CHART,TAX
161,50,EQUIP COLD DRINKS,A,TAX CHART,TAX
161,60,EQUIPMENT,A,TAX CHART,TAX
161,6000,NEW EQUIPMENT,A,TAX CHART,TAX
161,700,EQUIPMENT VENDING,A,TAX CHART,TAX
162,,ACCUM DEPRECIATION EQUIPMENT,A,TAX CHART,TAX
162,100,ACCUM DEPR DUMPSTERS,A,TAX CHART,TAX
162,120,ACCUM DEPR-JET SKI 1996 SET #,A,TAX CHART,TAX
162,130,ACCUM DEPR-JET SKI 1997 SET #,A,TAX CHART,TAX
162,10,ACCUM DEPR EQUIP UPPER,A,TAX CHART,TAX
162,20,ACCUM DEPR EQUIP LOWER,A,TAX CHART,TAX
163,,COMPUTER HARDWARE,A,TAX CHART,TAX
163,1,COMP HDWR SERVERS,A,TAX CHART,TAX
163,20,COMP HDWR PRINTERS,A,TAX CHART,TAX
164,,ACCUM DEPR COMPUTER HARDWARE,A,TAX CHART,TAX
165,,COMPUTER SOFTWARE,A,TAX CHART,TAX
166,,ACCUM DEPR COMPUTER SOFTWARE,A,TAX CHART,TAX
167,,FURNITURE & FIXTURES,A,TAX CHART,TAX
167,100,SIGN,A,TAX CHART,TAX
167,200,HOUSE FURNISHINGS,A,TAX CHART,TAX
168,,ACCUM DEPR FURNITURE & FIXTURE,A,TAX CHART,TAX
170,,IMPROVEMENTS,A,TAX CHART,TAX
170,10,OSTRICH FENCING,A,TAX CHART,TAX
170,100,BASKETBALL COURTS IMP,A,TAX CHART,TAX
170,20,FENCING & FENCE SUPPLY,A,TAX CHART,TAX
170,200,EXERCISE ROOM IMP,A,TAX CHART,TAX
170,30,IMPROVEMENTS,A,TAX CHART,TAX
170,300,HOT POOLS & STEAM ROOM IMP,A,TAX CHART,TAX
170,5,IMPROVEMENTS-IRRIGATION,A,TAX CHART,TAX
170,500,IMPROVEMENTS,A,TAX CHART,TAX
170,550,SWIMMING POOL IMP,A,TAX CHART,TAX
170,600,TENNIS COURTS IMP,A,TAX CHART,TAX
170,700,IMPROVEMENTS,A,TAX CHART,TAX
170,950,IMPROVEMENTS,A,TAX CHART,TAX
170,100,ROOF IMPROVEMENTS,A,TAX CHART,TAX
170,200,TENANT IMPROVEMENT BUILDOUTS,A,TAX CHART,TAX
170,5,IMPROV-OPERATING EXPENSES,A,TAX CHART,TAX
171,,ACCUM DEP IMPROVEMENTS,A,TAX CHART,TAX
174,,BUILDINGS,A,TAX CHART,TAX
174,10,OSTRICH BUILDING,A,TAX CHART,TAX
174,100,BLDGS RESIDENTIAL HOUSES,A,TAX CHART,TAX
174,190,BLDGS PROP UPKEEP,A,TAX CHART,TAX
174,200,ELECTRONIC SIGN,A,TAX CHART,TAX
174,300,BLDGS NON COVERED SILOS ETC,A,TAX CHART,TAX
174,400,BLDGS CORRALLS LOADING DOCK,A,TAX CHART,TAX
174,800,BLDGS LIVESTOCK,A,TAX CHART,TAX
174,10,BUILDINGS-UPPER PARCEL,A,TAX CHART,TAX
174,2,BUILDINGS - PHASE 2,A,TAX CHART,TAX
174,20,BUILDINGS-LOWER PARCEL,A,TAX CHART,TAX
175,,ACCUM DEPRECIATION BUILDINGS,A,TAX CHART,TAX
175,10,ACCEM DEPR BLDG-UPPER PARCEL,A,TAX CHART,TAX
175,20,ACCUM DEPRECIATION BUILDINGS,A,TAX CHART,TAX
177,,,A,TAX CHART,TAX
178,,ACCUM DEPLETION,A,TAX CHART,TAX
180,,TREES,A,TAX CHART,TAX
180,60,LEASED LINES INCOME,A,TAX CHART,TAX
184,,WATER SHARES,A,TAX CHART,TAX
185,,LAND LEASES,A,TAX CHART,TAX
190,,LAND,A,TAX CHART,TAX
190,10,LAND-UPPER PARCEL,A,TAX CHART,TAX
190,20,LAND-LOWER PARCEL,A,TAX CHART,TAX
191,,INTANGIBLE ASSETS,A,TAX CHART,TAX
192,,ACCUMULATED AMORTIZATION,A,TAX CHART,TAX
193,,OTHER LONG TERM ASSETS,A,TAX CHART,TAX
193,5,GOODWILL,A,TAX CHART,TAX
193,1,INVESTMENT IN WESTWOOD LLC,A,TAX CHART,TAX
193,10,COVENANT NOT TO COMPETE,A,TAX CHART,TAX
193,15,ACCUM-AMORTIZATION-COVENANT,A,TAX CHART,TAX
193,2,INVSTMNT IN KEARNS,A,TAX CHART,TAX
193,20,LICENSE,A,TAX CHART,TAX
194,,UNITS REC S.C.,A,TAX CHART,TAX
195,,UNITS USING,A,TAX CHART,TAX
198,,TOTAL LONG TERM ASSETS,T,TAX CHART,TAX
199,,TOTAL ASSETS,T,TAX CHART,TAX
200,,LIABILITIES & OWNERS EQUITY,H,TAX CHART,TAX
201,,LIABILITIES,H,TAX CHART,TAX
202,,CURRENT LIABILITIES,H,TAX CHART,TAX
203,,ACCOUNTS PAYABLE,A,TAX CHART,TAX
204,,ACCOUNTS PAYABLE-COMPUTER,A,TAX CHART,TAX
205,,ACCTS PAY-A/P COMPUTER ACCRUAL,A,TAX CHART,TAX
206,,SHORT TERM CONTRACTS & NT PAY,A,TAX CHART,TAX
207,,ST CONTRACTS PAY - LEDGER,A,TAX CHART,TAX
210,,INTEREST PAYABLE,A,TAX CHART,TAX
215,,ACCRUED PAYROLL,A,TAX CHART,TAX
217,,ACCRUED TAXES-FICA,A,TAX CHART,TAX
218,,ACCRUED TAXES-FED,A,TAX CHART,TAX
219,,ACCRUED TAXES-STATE,A,TAX CHART,TAX
220,,ACCRUED TAXES-FUTA & SUTA,A,TAX CHART,TAX
221,,ACCRUED TAXES-WORKMANS COMP,A,TAX CHART,TAX
222,,ACCRUED PROPERTY TAXES,A,TAX CHART,TAX
227,,ACCRUED SALES TAXES,A,TAX CHART,TAX
227,7,RTD-TAX,A,TAX CHART,TAX
227,8,ADAMS COUNTY TAX,A,TAX CHART,TAX
229,,ACCRUED OTHER TAXES,A,TAX CHART,TAX
246,,UNEARNED REVENUE,A,TAX CHART,TAX
246,8,DEPOSITS-TOURNAMENTS,A,TAX CHART,TAX
246,1,SECURITY DEPOSITS,A,TAX CHART,TAX
246,2,PREPAID RENT,A,TAX CHART,TAX
246,3,UNEARNED REVENUE,A,TAX CHART,TAX
248,,OTHER CURRENT LIABILITIES,A,TAX CHART,TAX
248,100,INVENTORY ADJUSTMENT ACCOUNT,A,TAX CHART,TAX
248,1,STATE LAND MORTGAGE PAYABLE,A,TAX CHART,TAX
249,,TOTAL CURRENT LIABILITIES,T,TAX CHART,TAX
250,,LONG TERM LIABILITIES,H,TAX CHART,TAX
260,,BONDS PAYABLE,A,TAX CHART,TAX
270,,LONG TERM CONTRACTS & NT PAY,A,TAX CHART,TAX
275,,LONG TERM LOANS,A,TAX CHART,TAX
276,,OTHER LONG TERM NOTES PAYABLE,A,TAX CHART,TAX
280,,OTHER LONG TERM LIABILITIES,A,TAX CHART,TAX
285,,UNITS PAY S.C.,A,TAX CHART,TAX
290,,TOTAL LONG TERM LIABILITIES,T,TAX CHART,TAX
299,,TOTAL LIABILITIES,T,TAX CHART,TAX
300,,STOCKHOLDERS EQUITY,H,TAX CHART,TAX
301,,CAPITAL STOCK,A,TAX CHART,TAX
310,,PREFERRED STOCK,A,TAX CHART,TAX
320,,PAID IN CAP. IN EXCESS OF PAR,A,TAX CHART,TAX
325,,DISTRIBUTIONS,A,TAX CHART,TAX
335,,DEBTS NOT COVERED,A,TAX CHART,TAX
340,,BEGINNING RETAINED EARNINGS,A,TAX CHART,TAX
350,,RETAINED EARNINGS,A,TAX CHART,TAX
351,,PASS THROUGH EQUITY,A,TAX CHART,TAX
398,,TOTAL OWNERS EQUITY,T,TAX CHART,TAX
399,,TOT. LIAB. & OWNERSS EQUITY,T,TAX CHART,TAX
400,,INCOME STATEMENT,H,TAX CHART,TAX
402,,REVENUE,H,TAX CHART,TAX
404,,**,H,TAX CHART,TAX
405,,SALES,H,TAX CHART,TAX
405,2,POKER REVENUE,A,TAX CHART,TAX
405,3,PAN REVENUE,A,TAX CHART,TAX
405,4,DEALER POKER,A,TAX CHART,TAX
405,10,SERVICE INCOME,A,TAX CHART,TAX
405,11,ROOM CHARGES,A,TAX CHART,TAX
405,12,TELEPHONE,A,TAX CHART,TAX
405,13,MISC MOTEL 1,A,TAX CHART,TAX
405,50,TOURN COLLECTIONS,A,TAX CHART,TAX
405,51,INTEREST EARNED,A,TAX CHART,TAX
405,52,TOURNAMENT BUY IN,A,TAX CHART,TAX
405,53,TOURNAMENT PRIZES,A,TAX CHART,TAX
405,54,TOURNAMENT LODGING,A,TAX CHART,TAX
405,55,TOURNAMENT FOOD,A,TAX CHART,TAX
405,56,TOURNAMENT BEVERAGES,A,TAX CHART,TAX
405,58,TOURNAMENT FEES TRAVEL OTHER,A,TAX CHART,TAX
405,70,MOTEL INCOME,A,TAX CHART,TAX
405,80,GAMES INCOME,A,TAX CHART,TAX
405,90,JP INCOME,A,TAX CHART,TAX
405,10,MATERIALS,A,TAX CHART,TAX
405,100,SALES,A,TAX CHART,TAX
405,104,SALES,A,TAX CHART,TAX
405,110,SALES FEL SALT LAKE SOUTH,A,TAX CHART,TAX
405,111,SALES FEL SALT LAKE SOUTH,A,TAX CHART,TAX
405,120,SALES FEL BURN BNTFL CITY,A,TAX CHART,TAX
405,121,SALES FEL BURN DAVIS CO,A,TAX CHART,TAX
405,150,SALES-LUMP DELIVERED,A,TAX CHART,TAX
405,160,LEASED LINES,A,TAX CHART,TAX
405,170,SALES,A,TAX CHART,TAX
405,200,SALES,A,TAX CHART,TAX
405,210,SALES FO DAVIS CO,A,TAX CHART,TAX
405,220,FEEDING INCOME HAY,A,TAX CHART,TAX
405,240,SALES RO WEBER CO,A,TAX CHART,TAX
405,250,SALES,A,TAX CHART,TAX
405,260,FRONT COUNTER INCOME,A,TAX CHART,TAX
405,270,FOOD INCOME,A,TAX CHART,TAX
405,300,SALES,A,TAX CHART,TAX
405,310,SALES AUTO DAVIS CO,A,TAX CHART,TAX
405,350,PAGER AIRTIME,A,TAX CHART,TAX
405,400,SALES,A,TAX CHART,TAX
405,410,SALES,A,TAX CHART,TAX
405,420,SWIRLE INCOME,A,TAX CHART,TAX
405,450,SALES-VENDING EQUIPMENT,A,TAX CHART,TAX
405,490,TENNIS LIGHTS INCOME,A,TAX CHART,TAX
405,5,POTATOES-SEED,A,TAX CHART,TAX
405,500,SALES,A,TAX CHART,TAX
405,510,TRADE INCOME,A,TAX CHART,TAX
405,550,VENDING MACHINE INCOME,A,TAX CHART,TAX
405,600,SALES,A,TAX CHART,TAX
405,650,SALES-WOOD DELIVERED,A,TAX CHART,TAX
405,700,SALES,A,TAX CHART,TAX
405,710,LOCATION SHARES,A,TAX CHART,TAX
405,800,SALES,A,TAX CHART,TAX
405,810,SALES,A,TAX CHART,TAX
405,850,SALES-GOATS,A,TAX CHART,TAX
405,900,SALES,A,TAX CHART,TAX
405,910,SALES-SERVICE INCOME,A,TAX CHART,TAX
405,920,MARS SERVICE,A,TAX CHART,TAX
405,950,SALES,A,TAX CHART,TAX
405,955,SALES-HORSE EQUIPMENT,A,TAX CHART,TAX
405,960,SS SALES EQUIPMENT,A,TAX CHART,TAX
405,975,SALES,A,TAX CHART,TAX
405,980,SALES,A,TAX CHART,TAX
405,990,SALES,A,TAX CHART,TAX
405,995,SALES,A,TAX CHART,TAX
405,10,POTATOES COMMERCIAL,A,TAX CHART,TAX
405,100,PASTRY INCOME,A,TAX CHART,TAX
405,1000,SALES-REP LINE,A,TAX CHART,TAX
405,110,SODA BOTTLES INCOME,A,TAX CHART,TAX
405,112,SODA CANS INCOME,A,TAX CHART,TAX
405,120,SOUP INCOME,A,TAX CHART,TAX
405,130,JUICE BOTTLES INCOME,A,TAX CHART,TAX
405,140,SUNDRIES INCOME,A,TAX CHART,TAX
405,15,POTATOES COMMERCIAL MTG,A,TAX CHART,TAX
405,20,POTATOES ORGANIC,A,TAX CHART,TAX
405,2000,SALES-CHANGERS,A,TAX CHART,TAX
405,22,CANDY BAGGED INCOME,A,TAX CHART,TAX
405,24,POPCORN INCOME,A,TAX CHART,TAX
405,25,POTATOES ORGANIC MTG,A,TAX CHART,TAX
405,30,GRAIN WHEAT,A,TAX CHART,TAX
405,32,CHIPS SMALL INCOME,A,TAX CHART,TAX
405,35,GRAIN BARLEY,A,TAX CHART,TAX
405,40,COFFEE INCOME,A,TAX CHART,TAX
405,44,SALES-BEETS,A,TAX CHART,TAX
405,4444,JANITORIAL SALES,A,TAX CHART,TAX
405,45,SALES-CARROTS,A,TAX CHART,TAX
405,50,COLD CUPS INCOME,A,TAX CHART,TAX
405,60,FOOD SANDWICH INCOME,A,TAX CHART,TAX
405,62,FOOD FROZEN INCOME,A,TAX CHART,TAX
405,70,GUM & MINT INCOME,A,TAX CHART,TAX
405,700,SALE OF MACHINES,A,TAX CHART,TAX
405,80,ICECREAM INCOME,A,TAX CHART,TAX
405,90,MILK CTNS INCOME,A,TAX CHART,TAX
405,92,MILK CHUGS INCOME,A,TAX CHART,TAX
420,,OTHER SALES,A,TAX CHART,TAX
421,,WAGE MDSE REVENUE,A,TAX CHART,TAX
422,,RETURNS & ALLOWANCES,A,TAX CHART,TAX
422,400,RETURNS & ALLOWANCES EQUIPMENT,A,TAX CHART,TAX
422,500,RETURNS & ALLOWANCES PARTS,A,TAX CHART,TAX
422,10,REWORK STEVEN,A,TAX CHART,TAX
422,20,REWORK MARK,A,TAX CHART,TAX
425,,DISCOUNTS,A,TAX CHART,TAX
426,,EXISE TAX,A,TAX CHART,TAX
427,,RECLAMATION TAXES,A,TAX CHART,TAX
428,,SALES TAX,A,TAX CHART,TAX
428,700,SALES TAX-RTD,A,TAX CHART,TAX
430,,NET SALES,T,TAX CHART,TAX
432,,COST OF GOODS SOLD,H,TAX CHART,TAX
432,10,COGS-STEEL,A,TAX CHART,TAX
432,10,MATERIALS,A,TAX CHART,TAX
432,100,COST OF GOODS SOLD,A,TAX CHART,TAX
432,101,COMM CIGARETTES,A,TAX CHART,TAX
432,200,COST OF GOODS SOLD,A,TAX CHART,TAX
432,250,COGS-CRANE PURCHASES,A,TAX CHART,TAX
432,260,COGS-FRONT COUNTER,A,TAX CHART,TAX
432,270,COGS-FOOD,A,TAX CHART,TAX
432,300,COST OF GOODS SOLD,A,TAX CHART,TAX
432,350,COST OF GOODS SOLD-MILK,A,TAX CHART,TAX
432,400,COST OF GOODS SOLD,A,TAX CHART,TAX
432,420,COGS-SWIRLE,A,TAX CHART,TAX
432,450,COGS-RACQUETBALL,A,TAX CHART,TAX
432,490,PAID OUT TENNIS LIGHTS,A,TAX CHART,TAX
432,500,COST OF GOODS SOLD,A,TAX CHART,TAX
432,550,COGS-VENDING,A,TAX CHART,TAX
432,600,COST OF GOODS SOLD,A,TAX CHART,TAX
432,700,COST OF GOODS SOLD,A,TAX CHART,TAX
432,800,COST OF GOODS SOLD,A,TAX CHART,TAX
432,850,COST OF GOODS SOLD,A,TAX CHART,TAX
432,875,COGS-SNACK FOOD,A,TAX CHART,TAX
432,900,COST OF GOODS SOLD,A,TAX CHART,TAX
432,910,COGS-BUTCHERING,A,TAX CHART,TAX
432,950,COGS-HORSES,A,TAX CHART,TAX
432,1,INSTALLATION LABOR,A,TAX CHART,TAX
432,10,BIG COOKIE,A,TAX CHART,TAX
432,100,COGS - PASTRY,A,TAX CHART,TAX
432,1000,COGS-REP LINE,A,TAX CHART,TAX
432,101,COMM PASTRY,A,TAX CHART,TAX
432,11,COMM BIG COOKIE,A,TAX CHART,TAX
432,110,COGS-SODA BOTTLES,A,TAX CHART,TAX
432,111,COMM SODA BOTTLES,A,TAX CHART,TAX
432,1110,COGS LANDFILL FEL SL NORTH,A,TAX CHART,TAX
432,1111,COGS LANDFILL FEL SL SOUTH,A,TAX CHART,TAX
432,112,COGS SODA CANS,A,TAX CHART,TAX
432,1120,COGS LANDFILL FEL BARD,A,TAX CHART,TAX
432,1121,COGS LANDFILL FEL BURN,A,TAX CHART,TAX
432,113,COMM SODA CANS,A,TAX CHART,TAX
432,120,COGS - SOUP,A,TAX CHART,TAX
432,1200,COGS LANDFILL RO SALT LAKE CO,A,TAX CHART,TAX
432,121,COMM SOUP,A,TAX CHART,TAX
432,1210,COGS LANDFILL RO DAVIS CO,A,TAX CHART,TAX
432,1220,COGS LANDFILL RO UTAH CO,A,TAX CHART,TAX
432,1240,COGS LANDFILL RO WEBER CO,A,TAX CHART,TAX
432,1250,COGS LANDFILL RO TOOLE CO,A,TAX CHART,TAX
432,130,COGS JUICE BOTTLES,A,TAX CHART,TAX
432,1300,COGS LANDFILL AUTO SL CO,A,TAX CHART,TAX
