account_number,sub_account_number,account_description,account_type,category_name,category_abbreviation
195,,UNITS USING,A,PERSONAL CHART,PERSON
198,,TOTAL LONG TERM ASSETS,T,PERSONAL CHART,PERSON
199,,TOTAL ASSETS,T,PERSONAL CHART,PERSON
200,,LIABILITIES & OWNERS EQUITY,H,PERSONAL CHART,PERSON
201,,LIABILITIES,H,PERSONAL CHART,PERSON
202,,CURRENT LIABILITIES,H,PERSONAL CHART,PERSON
203,,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,1,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,10,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,2,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,3,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,4,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,5,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,6,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,7,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,8,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
203,9,ACCOUNTS PAYABLE,A,PERSONAL CHART,PERSON
204,,ACCOUNTS PAYABLE-COMPUTER,A,PERSONAL CHART,PERSON
205,,ACCTS PAY-A/P COMPUTER ACCRUAL,A,PERSONAL CHART,PERSON
206,,SHORT TERM CONTRACTS & NT PAY,A,PERSONAL CHART,PERSON
207,,ST CONTRACTS PAY - LEDGER,A,PERSONAL CHART,PERSON
210,,INTEREST PAYABLE,A,PERSONAL CHART,PERSON
215,,ACCRUED PAYROLL,A,PERSONAL CHART,PERSON
217,,ACCRUED TAXES-FICA,A,PERSONAL CHART,PERSON
218,,ACCRUED TAXES-FED,A,PERSONAL CHART,PERSON
219,,ACCRUED TAXES-STATE,A,PERSONAL CHART,PERSON
220,,ACCRUED TAXES-FUTA & SUTA,A,PERSONAL CHART,PERSON
221,,ACCRUED TAXES-WORKMANS COMP,A,PERSONAL CHART,PERSON
222,,ACCRUED PROPERTY TAXES,A,PERSONAL CHART,PERSON
227,,ACCRUED SALES TAXES,A,PERSONAL CHART,PERSON
246,,UNEARNED REVENUE,A,PERSONAL CHART,PERSON
246,1,SECURITY DEPOSIT,A,PERSONAL CHART,PERSON
248,,OTHER CURRENT LIABILITIES,A,PERSONAL CHART,PERSON
249,,TOTAL CURRENT LIABILITIES,T,PERSONAL CHART,PERSON
250,,LONG TERM LIABILITIES,H,PERSONAL CHART,PERSON
260,,BONDS PAYABLE,A,PERSONAL CHART,PERSON
270,,LONG TERM CONTRACTS & NT PAY,A,PERSONAL CHART,PERSON
275,,LONG TERM LOANS,A,PERSONAL CHART,PERSON
285,,UNITS PAY S.C.,A,PERSONAL CHART,PERSON
290,,TOTAL LONG TERM LIABILITIES,T,PERSONAL CHART,PERSON
299,,TOTAL LIABILITIES,T,PERSONAL CHART,PERSON
300,,STOCKHOLDERS EQUITY,H,PERSONAL CHART,PERSON
301,,CAPITAL STOCK,A,PERSONAL CHART,PERSON
320,,PAID IN CAP. IN EXCESS OF PAR,A,PERSONAL CHART,PERSON
335,,DEBTS NOT COVERED,A,PERSONAL CHART,PERSON
340,,BEGINNING RETAINED EARNINGS,A,PERSONAL CHART,PERSON
350,,RETAINED EARNINGS,A,PERSONAL CHART,PERSON
398,,TOTAL OWNERS EQUITY,T,PERSONAL CHART,PERSON
399,,TOT. LIAB. & OWNERSS EQUITY,T,PERSONAL CHART,PERSON
400,,INCOME STATEMENT,H,PERSONAL CHART,PERSON
402,,REVENUE,H,PERSONAL CHART,PERSON
404,,**,H,PERSONAL CHART,PERSON
405,,SALES,H,PERSONAL CHART,PERSON
405,510,SALES - MILK,A,PERSONAL CHART,PERSON
405,1,SALES OF SODA,A,PERSONAL CHART,PERSON
405,2,SALES OF CANDY,A,PERSONAL CHART,PERSON
420,,OTHER SALES,A,PERSONAL CHART,PERSON
421,,WAGE MDSE REVENUE,A,PERSONAL CHART,PERSON
422,,RETURNS & ALLOWANCES,A,PERSONAL CHART,PERSON
425,,DISCOUNTS,A,PERSONAL CHART,PERSON
428,,SALES TAX,A,PERSONAL CHART,PERSON
430,,NET SALES,T,PERSONAL CHART,PERSON
432,,COST OF GOODS SOLD,H,PERSONAL CHART,PERSON
432,3,COST OF GOODS PLANTS,A,PERSONAL CHART,PERSON
432,1,COST OF GOODS SODA,A,PERSONAL CHART,PERSON
432,2,COST OF GOODS CANDY,A,PERSONAL CHART,PERSON
432,60,CREATIVE DECOR COGS-WEDDINGS,A,PERSONAL CHART,PERSON
432,61,CREATIVE DECOR COGS-FLOWERS,A,PERSONAL CHART,PERSON
432,62,CREATIVE DECOR COGS-CAKES,A,PERSONAL CHART,PERSON
432,63,CREATIVE DECOR COGS-CATERING,A,PERSONAL CHART,PERSON
432,64,CREATIVE DECOR COGS-PICT/INV,A,PERSONAL CHART,PERSON
432,80,COGS F4E-FLOWERS,A,PERSONAL CHART,PERSON
432,81,COGS SHADOWBOX,A,PERSONAL CHART,PERSON
432,82,COGS DOME,A,PERSONAL CHART,PERSON
432,83,COGS GLASS CASE,A,PERSONAL CHART,PERSON
432,9,COGS MARY KAY,A,PERSONAL CHART,PERSON
439,,TOTAL COST OF GOODS SOLD,T,PERSONAL CHART,PERSON
440,,GROSS MARGIN,T,PERSONAL CHART,PERSON
445,,OTHER REVENUE,H,PERSONAL CHART,PERSON
445,200,REG & BOOK FEE PARENTS,A,PERSONAL CHART,PERSON
470,,RENTAL INCOME,A,PERSONAL CHART,PERSON
475,,FREIGHT INCOME,A,PERSONAL CHART,PERSON
476,,LOADING FEE INCOME,A,PERSONAL CHART,PERSON
480,,SERVICE INCOME,A,PERSONAL CHART,PERSON
480,1,SERVICE INCOME-MISC,A,PERSONAL CHART,PERSON
480,5,BABYSITTING INC-FOOD CK,A,PERSONAL CHART,PERSON
480,51,BABYSITTING WAGES,A,PERSONAL CHART,PERSON
480,52,PELL GRANT,A,PERSONAL CHART,PERSON
480,6,SEWING INCOME,A,PERSONAL CHART,PERSON
480,60,CREATIVE DECOR WEDDINGS SETUP,A,PERSONAL CHART,PERSON
480,61,CREATIVE DECOR FLOWERS,A,PERSONAL CHART,PERSON
480,62,CREATIVE DECOR CAKES,A,PERSONAL CHART,PERSON
480,63,CREATIVE DECOR CATERING,A,PERSONAL CHART,PERSON
480,64,CREATIVE DECOR PICTURES/INVITA,A,PERSONAL CHART,PERSON
480,8,PAPER ROUTE INCOME,A,PERSONAL CHART,PERSON
480,80,SERV INC DRYING,A,PERSONAL CHART,PERSON
480,81,SERV INC SHADOWBOX,A,PERSONAL CHART,PERSON
480,82,SERV INC DOME,A,PERSONAL CHART,PERSON
480,83,SERV INC GLASS CASE,A,PERSONAL CHART,PERSON
480,9,MARY KAY INCOME,A,PERSONAL CHART,PERSON
482,,GAIN ON SALE OF AN ASSET,A,PERSONAL CHART,PERSON
484,,REBATES,A,PERSONAL CHART,PERSON
485,,ROYALTIES,A,PERSONAL CHART,PERSON
486,,COMMISSION INCOME,A,PERSONAL CHART,PERSON
487,,INTEREST INCOME,A,PERSONAL CHART,PERSON
488,,LOAN INTEREST INCOME,A,PERSONAL CHART,PERSON
489,,LOAN FEE INCOME,A,PERSONAL CHART,PERSON
490,,LOAN PENALTY INCOME,A,PERSONAL CHART,PERSON
491,,OTHER INCOME,A,PERSONAL CHART,PERSON
491,3,OTHER INCOME - SSI,A,PERSONAL CHART,PERSON
491,5,TAX REFUND,A,PERSONAL CHART,PERSON
491,6,INCOME FROM DOGS,A,PERSONAL CHART,PERSON
492,,NOT CODED OTHER REVENUE,A,PERSONAL CHART,PERSON
493,,SCR LT,A,PERSONAL CHART,PERSON
494,,SCR ST,A,PERSONAL CHART,PERSON
495,,SCR INV,A,PERSONAL CHART,PERSON
496,,RECEIPTS REVENUE,A,PERSONAL CHART,PERSON
498,,TOTAL OTHER REVENUE,T,PERSONAL CHART,PERSON
499,,REVENUE LESS COGS,T,PERSONAL CHART,PERSON
500,,EXPENSES,H,PERSONAL CHART,PERSON
502,,OPERATING EXPENSES,H,PERSONAL CHART,PERSON
504,,CHARGED OFF ACTS,A,PERSONAL CHART,PERSON
505,,BAD CHECKS,A,PERSONAL CHART,PERSON
506,,WAGES,A,PERSONAL CHART,PERSON
507,,WAGE MDSE EXPENSE,A,PERSONAL CHART,PERSON
515,,COMMISSIONS,A,PERSONAL CHART,PERSON
517,,CONTRACT LABOR,A,PERSONAL CHART,PERSON
518,,FUTA TAX EXPENSE,A,PERSONAL CHART,PERSON
519,,SUTA TAX EXPENSE,A,PERSONAL CHART,PERSON
520,,FICA TAX EXPENSE,A,PERSONAL CHART,PERSON
521,,WORKMAN COMP INSURANCES,A,PERSONAL CHART,PERSON
525,,HEALTH INSURANCE,A,PERSONAL CHART,PERSON
530,,TRAVEL EXPENSES,A,PERSONAL CHART,PERSON
530,1,TRAVEL AIR FARE,A,PERSONAL CHART,PERSON
530,2,TRAVEL HOTEL,A,PERSONAL CHART,PERSON
530,3,TRAVEL VEHICLE RENTAL & GAS,A,PERSONAL CHART,PERSON
530,4,TRAVEL ENTERTAINMENT,A,PERSONAL CHART,PERSON
530,5,TRAVEL ENTERTAIMENT OUT-TO-EAT,A,PERSONAL CHART,PERSON
535,,REPAIRS & MAINT-VEHICLES,A,PERSONAL CHART,PERSON
536,,GAS & OIL,A,PERSONAL CHART,PERSON
536,5,OUT OF TOWN WORK,A,PERSONAL CHART,PERSON
536,60,GAS & OIL-CREATIVE DECOR,A,PERSONAL CHART,PERSON
537,,DIESEL FUEL TAX,A,PERSONAL CHART,PERSON
540,,FREIGHT EXPENSE,A,PERSONAL CHART,PERSON
540,80,FREIGHT-F4E,A,PERSONAL CHART,PERSON
541,,LOADING FEE EXPENSE,A,PERSONAL CHART,PERSON
545,,ADVERTISING & PROMOTIONS,A,PERSONAL CHART,PERSON
545,6,CREATIVE DECOR ADVERTISING,A,PERSONAL CHART,PERSON
545,8,ADVERTISING & PROMOTIONS F4E,A,PERSONAL CHART,PERSON
549,,ROYALTIES,A,PERSONAL CHART,PERSON
550,,AP DISCOUNTS LOST,A,PERSONAL CHART,PERSON
560,,OTHER OPERATING EXP,A,PERSONAL CHART,PERSON
561,,TOTAL OPERATING EXP,T,PERSONAL CHART,PERSON
563,,GENERAL & ADMINISTRATIVE EXP,H,PERSONAL CHART,PERSON
564,,RENT-VEHICLES,H,PERSONAL CHART,PERSON
565,,RENT-BUILDING,A,PERSONAL CHART,PERSON
565,1,RENT 1,A,PERSONAL CHART,PERSON
565,2,RENT 2,A,PERSONAL CHART,PERSON
565,3,RENT 3,A,PERSONAL CHART,PERSON
566,,RENT-EQUIPMENT & VEHICLES,A,PERSONAL CHART,PERSON
567,,RENT-LAND,A,PERSONAL CHART,PERSON
570,,REPAIRS & MAINT-BUILDING,A,PERSONAL CHART,PERSON
570,810,PEST CONTROL CONTRACTS,A,PERSONAL CHART,PERSON
571,,REPAIR & MAINTENANCE EQUIPMENT,A,PERSONAL CHART,PERSON
571,80,R&M F4E-EQUIPMENT,A,PERSONAL CHART,PERSON
572,,LANDSCAPING,A,PERSONAL CHART,PERSON
574,,COMPUTER SOFTWARE MAINTENANCE,A,PERSONAL CHART,PERSON
580,,UTILITIES-FUEL,A,PERSONAL CHART,PERSON
581,,UTILITIES-ELECTRIC,A,PERSONAL CHART,PERSON
581,8,UTILITIES-ELECTRIC F4E,A,PERSONAL CHART,PERSON
582,,UTILITIES-WATER & SEWER,A,PERSONAL CHART,PERSON
583,,UTILITIES-GARBAGE,A,PERSONAL CHART,PERSON
584,,UTILITIES-PHONE,A,PERSONAL CHART,PERSON
584,8,UTILITIES-PHONE F4E,A,PERSONAL CHART,PERSON
585,,UTILITIES-MISC,A,PERSONAL CHART,PERSON
590,,PROPERTY TAX,A,PERSONAL CHART,PERSON
595,,PERSONAL PROPERTY TAX,A,PERSONAL CHART,PERSON
595,6,CREATIVE DECOR PERS PROP TAX,A,PERSONAL CHART,PERSON
595,8,PERS PROPERTY TAX-F4E,A,PERSONAL CHART,PERSON
600,,DEPRECIATION EXP-VEHICLES,A,PERSONAL CHART,PERSON
605,,DEPRECIATION EXP-EQUIPMENT,A,PERSONAL CHART,PERSON
607,,DEPRECIATION EXP-F & F,A,PERSONAL CHART,PERSON
609,,DEPRECIATION EXP-IMPROVEMENTS,A,PERSONAL CHART,PERSON
611,,DEPRECIATION EXP-BUILDINGS,A,PERSONAL CHART,PERSON
615,,CASUALTY/PROPERTY INSURANCE,A,PERSONAL CHART,PERSON
620,,VEHICLE INSURANCE,A,PERSONAL CHART,PERSON
621,,INSURANCE,A,PERSONAL CHART,PERSON
625,,"OTHER PREMISE, EQUIP & VEH EXP",A,PERSONAL CHART,PERSON
626,,"TOTAL PREMISE, EQUIP & VEH EXP",T,PERSONAL CHART,PERSON
628,,FACTORING FEE EXPENSE,A,PERSONAL CHART,PERSON
629,,ACCOUNTING FEES,A,PERSONAL CHART,PERSON
630,,PROFESSIONAL FEES,A,PERSONAL CHART,PERSON
631,,LEGAL FEES,A,PERSONAL CHART,PERSON
635,,OFFICE SUPPLIES EXPENSE,A,PERSONAL CHART,PERSON
638,,SUPPLIES,A,PERSONAL CHART,PERSON
638,1,PREGANCY SUPPLIES,A,PERSONAL CHART,PERSON
638,10,TOWELS & BEDDING SUPPLIES,A,PERSONAL CHART,PERSON
638,11,GARDEN SUPPLIES,A,PERSONAL CHART,PERSON
638,12,SEWING SUPPLIES,A,PERSONAL CHART,PERSON
638,2,BABY SUPPLIES,A,PERSONAL CHART,PERSON
638,3,CHILDREN SUPPLIES,A,PERSONAL CHART,PERSON
638,4,"TOYS, BOOKS",A,PERSONAL CHART,PERSON
638,60,CREATIVE DECOR SUPP WEDDING,A,PERSONAL CHART,PERSON
638,61,CREATIVE DECOR SUPP FLOWERS,A,PERSONAL CHART,PERSON
638,62,CREATIVE DECOR SUPP CAKES,A,PERSONAL CHART,PERSON
638,63,CREATIVE DECOR SUPP CATERING,A,PERSONAL CHART,PERSON
638,64,CREATIVE DECOR SUPP PICT/INV,A,PERSONAL CHART,PERSON
638,6555,EXERCISE & SPA MEMBERSHIPS,A,PERSONAL CHART,PERSON
638,8,FILM DEVELOPMENT,A,PERSONAL CHART,PERSON
638,80,MISC SUPPLIES F4E,A,PERSONAL CHART,PERSON
638,9,HOUSEHOLD SUPPLIES,A,PERSONAL CHART,PERSON
638,91,MARY KAY SUPPLIES,A,PERSONAL CHART,PERSON
639,,PARTS EXPENSE,A,PERSONAL CHART,PERSON
640,,POSTAGE EXPENSE,A,PERSONAL CHART,PERSON
650,,PERMITS & LICENSES,A,PERSONAL CHART,PERSON
650,8,PERMITS & LICENSES F4E,A,PERSONAL CHART,PERSON
655,,SUBSCRIPTIONS & MEMBERSHIPS,A,PERSONAL CHART,PERSON
655,5,SPA MEMBERSHIP,A,PERSONAL CHART,PERSON
659,,FILING FEES,A,PERSONAL CHART,PERSON
665,,FINES - PENALTY,A,PERSONAL CHART,PERSON
675,,BANK CHARGES,A,PERSONAL CHART,PERSON
676,,BANKCARD DISCOUNTS,A,PERSONAL CHART,PERSON
685,,THEFT LOSS,A,PERSONAL CHART,PERSON
689,,DONATIONS,A,PERSONAL CHART,PERSON
690,,INCOME TAX PROVISION EXP,A,PERSONAL CHART,PERSON
691,,MISC TAX,A,PERSONAL CHART,PERSON
695,,FEED,A,PERSONAL CHART,PERSON
695,525,FEED - GRAIN,A,PERSONAL CHART,PERSON
696,,SEED,A,PERSONAL CHART,PERSON
697,,FERTILIZER,A,PERSONAL CHART,PERSON
699,,VETINARY,A,PERSONAL CHART,PERSON
700,,GROCERY EXPENSE,A,PERSONAL CHART,PERSON
700,1,GROCERY-MILK,A,PERSONAL CHART,PERSON
700,15,GROCERY-BABY FORMULA,A,PERSONAL CHART,PERSON
700,2,GROCERY-HEALTH FOOD,A,PERSONAL CHART,PERSON
700,3,GROCERY-BREAD,A,PERSONAL CHART,PERSON
700,4,GROCERY-DIAPERS,A,PERSONAL CHART,PERSON
700,5,GROCERY-PERSONAL HYGENE,A,PERSONAL CHART,PERSON
700,59,GROC-PERSONAL HYGIENE MARY KAY,A,PERSONAL CHART,PERSON
700,7,GROCERY-LAUNDRY & CLEANING,A,PERSONAL CHART,PERSON
700,8,GROCERY-OATS RICE WHEAT,A,PERSONAL CHART,PERSON
700,9,GROCERY-CASE GOODS,A,PERSONAL CHART,PERSON
700,91,GROCERY-PERSONAL CASE GOODS,A,PERSONAL CHART,PERSON
703,,CLOTHING EXPENSE,A,PERSONAL CHART,PERSON
703,1,CLOTHING-MATERNITY,A,PERSONAL CHART,PERSON
703,3,CLOTHING-CHILDREN SHOES,A,PERSONAL CHART,PERSON
703,4,CLOTHING-SHOES,A,PERSONAL CHART,PERSON
703,5,CLOTHING-CHILDREN,A,PERSONAL CHART,PERSON
703,52,CLOTHING-BABY BLANKETS,A,PERSONAL CHART,PERSON
703,7,DRY CLEANING & LAUNDRY,A,PERSONAL CHART,PERSON
705,,DAYCARE EXPENSES,A,PERSONAL CHART,PERSON
705,5,DAYCARE RENEWAL,A,PERSONAL CHART,PERSON
707,,EDUCA.& TRAINING EXPENSE,A,PERSONAL CHART,PERSON
707,1,EDUCA.& TRAINING-SCHOOL,A,PERSONAL CHART,PERSON
707,2,EDUCA.& TRAINING-MUSIC,A,PERSONAL CHART,PERSON
709,,ENTERTAINMENT EXPENSE,A,PERSONAL CHART,PERSON
709,4,ENTERTAINMENT-VIDEOS & MUSIC,A,PERSONAL CHART,PERSON
709,5,ENTERTAINMENT-OUT TO EAT,A,PERSONAL CHART,PERSON
710,,GIFT EXPENSE,A,PERSONAL CHART,PERSON
710,1,GIFT EXPENSE-CHRISTMAS,A,PERSONAL CHART,PERSON
710,2,GIFT EXPENSE-BIRTHDAYS,A,PERSONAL CHART,PERSON
715,,CHARGE CARD EXPENSE,A,PERSONAL CHART,PERSON
720,,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,1,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,10,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,11,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,12,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,13,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,14,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,15,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,2,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,3,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,4,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,5,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,6,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,7,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,8,MEDICAL EXP,A,PERSONAL CHART,PERSON
720,9,MEDICAL EXP,A,PERSONAL CHART,PERSON
723,,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,1,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,10,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,11,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,12,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,13,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,14,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,15,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,2,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,3,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,4,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,5,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,6,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,7,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,8,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
723,9,EYE CARE EXPENSE,A,PERSONAL CHART,PERSON
725,,DENTAL EXP,A,PERSONAL CHART,PERSON
725,1,DENTAL EXP-CHILDREN,A,PERSONAL CHART,PERSON
725,4,DENTAL EXP,A,PERSONAL CHART,PERSON
740,,INTEREST EXPENSE,A,PERSONAL CHART,PERSON
741,,LOAN INTEREST EXPENSE,A,PERSONAL CHART,PERSON
742,,LOAN FEE EXPENSE,A,PERSONAL CHART,PERSON
743,,LOAN PENALTIES EXPENSE,A,PERSONAL CHART,PERSON
785,,OTHER EXPENSES,A,PERSONAL CHART,PERSON
788,,NOT CODED OTHER EXPENSE,A,PERSONAL CHART,PERSON
789,,SCP LT,A,PERSONAL CHART,PERSON
790,,SCP ST,A,PERSONAL CHART,PERSON
791,,SCP INV,A,PERSONAL CHART,PERSON
792,,CHECK EXP,A,PERSONAL CHART,PERSON
793,,PLEDGE & NOTE PAYMENT,A,PERSONAL CHART,PERSON
794,,YEAR END ADJUSTMENT,A,PERSONAL CHART,PERSON
796,,TOTAL G & A EXPENSES,T,PERSONAL CHART,PERSON
797,,TOTAL OPERATING & G&A EXP,T,PERSONAL CHART,PERSON
799,,NET INCOME/LOSS-,T,PERSONAL CHART,PERSON
800,,EXTRA ORDINARY ITEMS,A,PERSONAL CHART,PERSON
801,,TRAN-INTRA COMPANY,A,PERSONAL CHART,PERSON
