account_number,sub_account_number,account_description,account_type,category_name,category_abbreviation
290,,TOTAL LONG TERM LIABILITIES,T,PERPETUAL YOUTH,PYTH
299,,TOTAL LIABILITIES,T,PERPETUAL YOUTH,PYTH
300,,STOCKHOLDERS EQUITY,H,PERPETUAL YOUTH,PYTH
301,,CAPITAL STOCK,A,PERPETUAL YOUTH,PYTH
320,,PAID IN CAP. IN EXCESS OF PAR,A,PERPETUAL YOUTH,PYTH
335,,DEBTS NOT COVERED,A,PERPETUAL YOUTH,PYTH
340,,BEGINNING RETAINED EARNINGS,A,PERPETUAL YOUTH,PYTH
350,,RETAINED EARNINGS,A,PERPETUAL YOUTH,PYTH
398,,TOTAL OWNERS EQUITY,T,PERPETUAL YOUTH,PYTH
399,,TOT. LIAB. & OWNERSS EQUITY,T,PERPETUAL YOUTH,PYTH
400,,INCOME STATEMENT,H,PERPETUAL YOUTH,PYTH
402,,REVENUE,H,PERPETUAL YOUTH,PYTH
404,,**,H,PERPETUAL YOUTH,PYTH
405,,SALES,H,PERPETUAL YOUTH,PYTH
405,100,GUEST PASSES,A,PERPETUAL YOUTH,PYTH
405,200,MEMBERS PAYMENTS,A,PERPETUAL YOUTH,PYTH
405,260,FRONT COUNTER INCOME,A,PERPETUAL YOUTH,PYTH
405,270,FOOD INCOME,A,PERPETUAL YOUTH,PYTH
405,300,RENEWALS & NEW CONTRACTS,A,PERPETUAL YOUTH,PYTH
405,400,SUNTAN BED,A,PERPETUAL YOUTH,PYTH
405,420,SWIRLE INCOME,A,PERPETUAL YOUTH,PYTH
405,490,TENNIS LIGHTS INCOME,A,PERPETUAL YOUTH,PYTH
405,500,TENNIS INCOME,A,PERPETUAL YOUTH,PYTH
405,510,TRADE INCOME,A,PERPETUAL YOUTH,PYTH
405,550,VENDING MACHINE INCOME,A,PERPETUAL YOUTH,PYTH
421,,WAGE MDSE REVENUE,A,PERPETUAL YOUTH,PYTH
422,,RETURNS & ALLOWANCES,A,PERPETUAL YOUTH,PYTH
425,,DISCOUNTS,A,PERPETUAL YOUTH,PYTH
428,,SALES TAX,A,PERPETUAL YOUTH,PYTH
430,,NET SALES,T,PERPETUAL YOUTH,PYTH
432,,COST OF GOODS SOLD,H,PERPETUAL YOUTH,PYTH
432,260,COGS-FRONT COUNTER,A,PERPETUAL YOUTH,PYTH
432,270,COGS-FOOD,A,PERPETUAL YOUTH,PYTH
432,400,COGS-FRONT COUNTER,A,PERPETUAL YOUTH,PYTH
432,420,COGS-SWIRLE,A,PERPETUAL YOUTH,PYTH
432,425,COGS-FOOD,A,PERPETUAL YOUTH,PYTH
432,450,COGS-RACQUETBALL,A,PERPETUAL YOUTH,PYTH
432,490,PAID OUT TENNIS LIGHTS,A,PERPETUAL YOUTH,PYTH
432,500,COGS-TENNIS,A,PERPETUAL YOUTH,PYTH
432,550,COGS-VENDING,A,PERPETUAL YOUTH,PYTH
432,600,COST OF GOODS SOLD,A,PERPETUAL YOUTH,PYTH
435,,OTHER COST OF GOODS SOLD,A,PERPETUAL YOUTH,PYTH
439,,TOTAL COST OF GOODS SOLD,T,PERPETUAL YOUTH,PYTH
440,,GROSS MARGIN,T,PERPETUAL YOUTH,PYTH
445,,OTHER REVENUE,H,PERPETUAL YOUTH,PYTH
470,,RENTAL INCOME,A,PERPETUAL YOUTH,PYTH
470,400,SALON RENT,A,PERPETUAL YOUTH,PYTH
470,5,CAM REIMBURSEMENTS,A,PERPETUAL YOUTH,PYTH
470,6,LATE FEE INCOME,A,PERPETUAL YOUTH,PYTH
470,7,REIMBURSEMENTS,A,PERPETUAL YOUTH,PYTH
470,8,RENTAL INCOME-PARKING,A,PERPETUAL YOUTH,PYTH
470,9,WRITE-OFFS,A,PERPETUAL YOUTH,PYTH
480,,SERVICE INCOME,A,PERPETUAL YOUTH,PYTH
480,100,AEOROBIC & KARATE INCOME,A,PERPETUAL YOUTH,PYTH
480,250,PHYSICAL THERAPY & MASSAGE,A,PERPETUAL YOUTH,PYTH
480,450,RACQUETBALL CLASSES INCOME,A,PERPETUAL YOUTH,PYTH
482,,GAIN ON SALE OF AN ASSET,A,PERPETUAL YOUTH,PYTH
487,,INTEREST INCOME,A,PERPETUAL YOUTH,PYTH
488,,LOAN INTEREST INCOME,A,PERPETUAL YOUTH,PYTH
489,,LOAN FEE INCOME,A,PERPETUAL YOUTH,PYTH
490,,LOAN PENALTY INCOME,A,PERPETUAL YOUTH,PYTH
491,,OTHER INCOME,A,PERPETUAL YOUTH,PYTH
492,,NOT CODED OTHER REVENUE,A,PERPETUAL YOUTH,PYTH
493,,SCR LT,A,PERPETUAL YOUTH,PYTH
494,,SCR ST,A,PERPETUAL YOUTH,PYTH
495,,SCR INV,A,PERPETUAL YOUTH,PYTH
496,,RECEIPTS REVENUE,A,PERPETUAL YOUTH,PYTH
498,,TOTAL OTHER REVENUE,T,PERPETUAL YOUTH,PYTH
499,,REVENUE LESS COGS,T,PERPETUAL YOUTH,PYTH
500,,EXPENSES,H,PERPETUAL YOUTH,PYTH
502,,OPERATING EXPENSES,H,PERPETUAL YOUTH,PYTH
504,,CHARGED OFF ACTS,A,PERPETUAL YOUTH,PYTH
505,,BAD CHECKS,A,PERPETUAL YOUTH,PYTH
506,,,A,PERPETUAL YOUTH,PYTH
506,100,WAGES-AEROBIC & KARATE,A,PERPETUAL YOUTH,PYTH
506,260,FRONT COUNTER WAGES,A,PERPETUAL YOUTH,PYTH
506,290,MAINTENANCE WAGES,A,PERPETUAL YOUTH,PYTH
506,300,MANAGEMENT WAGES,A,PERPETUAL YOUTH,PYTH
507,,WAGE MDSE EXPENSE,A,PERPETUAL YOUTH,PYTH
515,,COMMISSIONS,A,PERPETUAL YOUTH,PYTH
517,,CONTRACT LABOR,A,PERPETUAL YOUTH,PYTH
518,,FUTA TAX EXPENSE,A,PERPETUAL YOUTH,PYTH
519,,SUTA TAX EXPENSE,A,PERPETUAL YOUTH,PYTH
520,,FICA TAX EXPENSE,A,PERPETUAL YOUTH,PYTH
521,,WORKMAN COMP INSURANCES,A,PERPETUAL YOUTH,PYTH
525,,HEALTH INSURANCE,A,PERPETUAL YOUTH,PYTH
530,,TRAVEL EXPENSES,A,PERPETUAL YOUTH,PYTH
535,,REPAIRS & MAINT-VEHICLES,A,PERPETUAL YOUTH,PYTH
536,,GAS & OIL,A,PERPETUAL YOUTH,PYTH
540,,FREIGHT EXPENSE,A,PERPETUAL YOUTH,PYTH
545,,ADVERTISING & PROMOTIONS,A,PERPETUAL YOUTH,PYTH
550,,AP DISCOUNTS LOST,A,PERPETUAL YOUTH,PYTH
561,,TOTAL OPERATING EXP,T,PERPETUAL YOUTH,PYTH
563,,GENERAL & ADMINISTRATIVE EXP,H,PERPETUAL YOUTH,PYTH
564,,RENT-VEHICLES,H,PERPETUAL YOUTH,PYTH
566,,RENT-EQUIPMENT & VEHICLES,A,PERPETUAL YOUTH,PYTH
570,,REPAIRS & MAINT-BUILDING,A,PERPETUAL YOUTH,PYTH
571,,REPAIR & MAINTENANCE EQUIPMENT,A,PERPETUAL YOUTH,PYTH
580,,UTILITIES-FUEL,A,PERPETUAL YOUTH,PYTH
581,,UTILITIES-ELECTRIC,A,PERPETUAL YOUTH,PYTH
582,,UTILITIES-WATER & SEWER,A,PERPETUAL YOUTH,PYTH
583,,UTILITIES-GARBAGE,A,PERPETUAL YOUTH,PYTH
584,,UTILITIES-PHONE,A,PERPETUAL YOUTH,PYTH
585,,UTILITIES-MISC,A,PERPETUAL YOUTH,PYTH
590,,PROPERTY TAX,A,PERPETUAL YOUTH,PYTH
595,,PERSONAL PROPERTY TAX,A,PERPETUAL YOUTH,PYTH
605,,DEPRECIATION EXP-EQUIPMENT,A,PERPETUAL YOUTH,PYTH
607,,DEPRECIATION EXP-F & F,A,PERPETUAL YOUTH,PYTH
609,,DEPRECIATION EXP-IMPROVEMENTS,A,PERPETUAL YOUTH,PYTH
611,,DEPRECIATION EXP-BUILDINGS,A,PERPETUAL YOUTH,PYTH
615,,CASUALTY/PROPERTY INSURANCE,A,PERPETUAL YOUTH,PYTH
621,,INSURANCE,A,PERPETUAL YOUTH,PYTH
626,,"TOTAL PREMISE, EQUIP & VEH EXP",T,PERPETUAL YOUTH,PYTH
629,,ACCOUNTING FEES,A,PERPETUAL YOUTH,PYTH
630,,PROFESSIONAL FEES,A,PERPETUAL YOUTH,PYTH
631,,LEGAL FEES,A,PERPETUAL YOUTH,PYTH
635,,OFFICE SUPPLIES EXPENSE,A,PERPETUAL YOUTH,PYTH
638,,SUPPLIES,A,PERPETUAL YOUTH,PYTH
639,,PARTS EXPENSE,A,PERPETUAL YOUTH,PYTH
640,,POSTAGE EXPENSE,A,PERPETUAL YOUTH,PYTH
650,,PERMITS & LICENSES,A,PERPETUAL YOUTH,PYTH
655,,SUBSCRIPTIONS & MEMBERSHIPS,A,PERPETUAL YOUTH,PYTH
659,,FILING FEES,A,PERPETUAL YOUTH,PYTH
665,,FINES - PENALTY,A,PERPETUAL YOUTH,PYTH
675,,BANK CHARGES,A,PERPETUAL YOUTH,PYTH
676,,BANKCARD DISCOUNTS,A,PERPETUAL YOUTH,PYTH
690,,INCOME TAX PROVISION EXP,A,PERPETUAL YOUTH,PYTH
700,,GROCERY EXPENSE,A,PERPETUAL YOUTH,PYTH
703,,CLOTHING EXPENSE,A,PERPETUAL YOUTH,PYTH
705,,DAYCARE EXPENSES,A,PERPETUAL YOUTH,PYTH
707,,EDUCA.& TRAINING EXPENSE,A,PERPETUAL YOUTH,PYTH
709,,ENTERTAINMENT EXPENSE,A,PERPETUAL YOUTH,PYTH
710,,GIFT EXPENSE,A,PERPETUAL YOUTH,PYTH
715,,CHARGE CARD EXPENSE,A,PERPETUAL YOUTH,PYTH
720,,MEDICAL EXP,A,PERPETUAL YOUTH,PYTH
723,,EYE CARE EXPENSE,A,PERPETUAL YOUTH,PYTH
725,,DENTAL EXP,A,PERPETUAL YOUTH,PYTH
740,,INTEREST EXPENSE,A,PERPETUAL YOUTH,PYTH
741,,LOAN INTEREST EXPENSE,A,PERPETUAL YOUTH,PYTH
742,,LOAN FEE EXPENSE,A,PERPETUAL YOUTH,PYTH
743,,LOAN PENALTIES EXPENSE,A,PERPETUAL YOUTH,PYTH
785,,OTHER EXPENSES,A,PERPETUAL YOUTH,PYTH
788,,NOT CODED OTHER EXPENSE,A,PERPETUAL YOUTH,PYTH
789,,SCP LT,A,PERPETUAL YOUTH,PYTH
790,,SCP ST,A,PERPETUAL YOUTH,PYTH
791,,SCP INV,A,PERPETUAL YOUTH,PYTH
792,,CHECK EXP,A,PERPETUAL YOUTH,PYTH
796,,TOTAL G & A EXPENSES,T,PERPETUAL YOUTH,PYTH
797,,TOTAL OPERATING & G&A EXP,T,PERPETUAL YOUTH,PYTH
799,,NET INCOME/LOSS-,T,PERPETUAL YOUTH,PYTH
801,,TRAN-INTRA COMPANY,A,PERPETUAL YOUTH,PYTH
